Gender,Age,City,Profession,Sleep Duration,Dietary Habits,Degree
Male,27,Nashik,Student,'5-6 hours',Unhealthy,LLB
Male,33,Patna,Student,'More than 8 hours',Unhealthy,BSc
Male,31,Ahmedabad,Student,'7-8 hours',Unhealthy,B.Arch
Male,22,Visakhapatnam,Student,'Less than 5 hours',Unhealthy,MSc
Male,20,Ahmedabad,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,24,Vasai-Virar,Student,'5-6 hours',Unhealthy,BCA
Male,34,Hyderabad,Student,'7-8 hours',Healthy,PhD
Female,24,Chennai,Student,'7-8 hours',Unhealthy,BA
Female,24,Vasai-Virar,Student,'7-8 hours',Moderate,M.Tech
Male,21,Patna,Student,'Less than 5 hours',Moderate,BA
Female,28,Bhopal,Student,'5-6 hours',Unhealthy,PhD
Male,34,Ludhiana,Student,'7-8 hours',Healthy,B.Ed
Female,26,Kanpur,Student,'7-8 hours',Unhealthy,B.Tech
Female,25,Lucknow,Student,'5-6 hours',Moderate,BSc
Female,22,Nagpur,Student,'7-8 hours',Unhealthy,BSc
Male,29,Ahmedabad,Student,'5-6 hours',Unhealthy,M.Com
Female,32,Vasai-Virar,Student,'7-8 hours',Healthy,MCA
Female,22,Kalyan,Student,'More than 8 hours',Unhealthy,BSc
Female,21,Agra,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,31,Chennai,Student,'5-6 hours',Unhealthy,BCA
Female,27,Visakhapatnam,Student,'Less than 5 hours',Moderate,B.Pharm
Male,29,Faridabad,Student,'More than 8 hours',Unhealthy,MCA
Female,18,Kalyan,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,21,Rajkot,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,29,Vadodara,Student,'7-8 hours',Unhealthy,MBA
Female,18,Pune,Student,'More than 8 hours',Healthy,'Class 12'
Male,21,Thane,Student,'Less than 5 hours',Unhealthy,B.Com
Female,30,Delhi,Student,'Less than 5 hours',Healthy,B.Ed
Female,30,Kalyan,Student,'More than 8 hours',Unhealthy,BCA
Male,24,Thane,Student,'Less than 5 hours',Unhealthy,MD
Female,28,Kolkata,Student,'5-6 hours',Moderate,B.Com
Female,28,Agra,Student,'More than 8 hours',Unhealthy,B.Ed
Female,32,Vadodara,Student,'More than 8 hours',Unhealthy,M.Tech
Male,33,Patna,Student,'More than 8 hours',Unhealthy,LLM
Male,28,Delhi,Student,'Less than 5 hours',Unhealthy,B.Ed
Female,19,Meerut,Student,'Less than 5 hours',Healthy,'Class 12'
Male,34,Nagpur,Student,'7-8 hours',Healthy,MA
Female,20,Mumbai,Student,'7-8 hours',Moderate,'Class 12'
Female,27,Meerut,Student,'7-8 hours',Moderate,B.Ed
Female,28,Nashik,Student,'Less than 5 hours',Unhealthy,LLB
Female,20,Kolkata,Student,'5-6 hours',Unhealthy,'Class 12'
Female,27,Srinagar,Student,'7-8 hours',Healthy,MA
Female,34,Agra,Student,'Less than 5 hours',Unhealthy,BSc
Male,28,Varanasi,Student,'7-8 hours',Unhealthy,BCA
Female,21,Kalyan,Student,'7-8 hours',Unhealthy,M.Com
Female,27,Rajkot,Student,'More than 8 hours',Healthy,B.Com
Male,29,Jaipur,Student,'More than 8 hours',Unhealthy,M.Com
Male,30,Jaipur,Student,'5-6 hours',Unhealthy,MHM
Female,21,Srinagar,Student,'Less than 5 hours',Moderate,B.Ed
Male,23,Pune,Student,'More than 8 hours',Healthy,MSc
Female,27,Ahmedabad,Student,'Less than 5 hours',Moderate,M.Com
Female,24,Surat,Student,'7-8 hours',Unhealthy,B.Pharm
Female,28,Thane,Student,'More than 8 hours',Moderate,B.Ed
Male,23,Delhi,Student,'More than 8 hours',Moderate,B.Tech
Male,32,Vasai-Virar,Student,'More than 8 hours',Moderate,'Class 12'
Female,32,Srinagar,Student,'5-6 hours',Unhealthy,'Class 12'
Male,34,Surat,Student,'5-6 hours',Moderate,MBA
Male,21,Kalyan,Student,'5-6 hours',Unhealthy,MCA
Male,20,Ludhiana,Student,'5-6 hours',Moderate,'Class 12'
Female,27,Patna,Student,'7-8 hours',Healthy,BBA
Male,22,Jaipur,Student,'7-8 hours',Healthy,BCA
Female,19,Ludhiana,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,20,Kolkata,Student,'7-8 hours',Unhealthy,'Class 12'
Male,26,Ghaziabad,Student,'Less than 5 hours',Unhealthy,BCA
Male,23,Nashik,Student,'7-8 hours',Unhealthy,M.Tech
Female,33,Delhi,Student,'More than 8 hours',Healthy,MSc
Male,20,Pune,Student,'7-8 hours',Healthy,'Class 12'
Female,28,Vadodara,Student,'5-6 hours',Moderate,B.Pharm
Male,22,Kolkata,Student,'More than 8 hours',Unhealthy,MSc
Female,25,Varanasi,Student,'Less than 5 hours',Healthy,BBA
Male,21,Thane,Student,'Less than 5 hours',Healthy,M.Ed
Male,29,Kalyan,Student,'More than 8 hours',Healthy,M.Ed
Male,30,Jaipur,Student,'5-6 hours',Unhealthy,B.Ed
Female,28,Bhopal,Student,'More than 8 hours',Moderate,M.Com
Male,29,Nashik,Student,'More than 8 hours',Healthy,B.Com
Female,34,Ludhiana,Student,'Less than 5 hours',Unhealthy,BA
Female,27,Srinagar,Student,'Less than 5 hours',Healthy,MBA
Female,22,Agra,Student,'7-8 hours',Healthy,BA
Male,28,Kolkata,Student,'More than 8 hours',Moderate,LLB
Female,31,Mumbai,Student,'7-8 hours',Moderate,B.Tech
Male,24,Kolkata,Student,'5-6 hours',Moderate,M.Tech
Male,22,Vasai-Virar,Student,'More than 8 hours',Moderate,BCA
Male,25,Agra,Student,'More than 8 hours',Moderate,PhD
Male,29,Meerut,Student,'More than 8 hours',Moderate,B.Ed
Male,34,Kalyan,Student,'More than 8 hours',Healthy,B.Tech
Female,26,Vasai-Virar,Student,'Less than 5 hours',Healthy,B.Ed
Male,34,Kalyan,Student,'5-6 hours',Moderate,B.Arch
Female,31,Hyderabad,Student,'7-8 hours',Unhealthy,BHM
Male,20,Pune,Student,'5-6 hours',Healthy,'Class 12'
Female,32,Kalyan,Student,'5-6 hours',Moderate,BCA
Female,24,Vadodara,Student,'Less than 5 hours',Moderate,B.Pharm
Female,28,Mumbai,Student,'5-6 hours',Unhealthy,LLB
Female,34,Lucknow,Student,'5-6 hours',Healthy,B.Ed
Female,31,Agra,Student,'7-8 hours',Healthy,BE
Female,20,Hyderabad,Student,'5-6 hours',Unhealthy,'Class 12'
Female,29,Jaipur,Student,'7-8 hours',Healthy,PhD
Female,33,Mumbai,Student,'More than 8 hours',Healthy,MCA
Male,19,Agra,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,20,Kalyan,Student,'7-8 hours',Moderate,'Class 12'
Female,34,Delhi,Student,'5-6 hours',Moderate,MCA
Male,30,Bhopal,Student,'7-8 hours',Moderate,MSc
Male,27,Visakhapatnam,Student,'More than 8 hours',Healthy,B.Ed
Male,20,Nagpur,Student,'More than 8 hours',Healthy,'Class 12'
Male,31,Indore,Student,'5-6 hours',Unhealthy,M.Com
Female,25,Varanasi,Student,'More than 8 hours',Healthy,MD
Male,27,Delhi,Student,'Less than 5 hours',Moderate,MSc
Male,21,Visakhapatnam,Student,'More than 8 hours',Moderate,BCA
Male,25,Nagpur,Student,'5-6 hours',Unhealthy,LLM
Female,30,Mumbai,Student,'7-8 hours',Moderate,BSc
Male,25,Meerut,Student,'7-8 hours',Moderate,B.Ed
Male,31,Faridabad,Student,'More than 8 hours',Moderate,B.Arch
Male,24,Agra,Student,'More than 8 hours',Unhealthy,B.Arch
Female,27,Vasai-Virar,Student,'7-8 hours',Unhealthy,LLM
Male,20,Kalyan,Student,'Less than 5 hours',Moderate,'Class 12'
Male,21,Vasai-Virar,Student,'More than 8 hours',Moderate,MCA
Male,24,Bangalore,Student,'Less than 5 hours',Moderate,BA
Female,22,Varanasi,Student,'7-8 hours',Moderate,B.Arch
Female,23,Pune,Student,'More than 8 hours',Healthy,MCA
Female,24,Faridabad,Student,'5-6 hours',Healthy,'Class 12'
Female,34,Kolkata,Student,'5-6 hours',Healthy,B.Pharm
Female,20,Rajkot,Student,'7-8 hours',Moderate,'Class 12'
Male,18,Nagpur,Student,'Less than 5 hours',Moderate,'Class 12'
Female,27,Mumbai,Student,'5-6 hours',Unhealthy,B.Ed
Male,33,Nagpur,Student,'5-6 hours',Healthy,BE
Female,26,Kalyan,Student,'7-8 hours',Unhealthy,PhD
Female,22,Mumbai,Student,'Less than 5 hours',Unhealthy,BCA
Female,20,Kanpur,Student,'7-8 hours',Unhealthy,'Class 12'
Female,19,Hyderabad,Student,'Less than 5 hours',Moderate,'Class 12'
Female,28,Ludhiana,Student,'More than 8 hours',Moderate,M.Com
Female,32,Vasai-Virar,Student,'Less than 5 hours',Moderate,BCA
Male,18,Lucknow,Student,'Less than 5 hours',Moderate,'Class 12'
Female,34,Pune,Student,'7-8 hours',Healthy,BHM
Female,20,Chennai,Student,'More than 8 hours',Healthy,'Class 12'
Female,28,Kanpur,Student,'7-8 hours',Moderate,B.Arch
Male,18,Vasai-Virar,Student,'More than 8 hours',Moderate,'Class 12'
Male,34,Kalyan,Student,'Less than 5 hours',Unhealthy,BSc
Male,30,Kalyan,Student,'Less than 5 hours',Unhealthy,B.Ed
Female,18,Nashik,Student,'5-6 hours',Healthy,'Class 12'
Female,31,Bangalore,Student,'Less than 5 hours',Healthy,B.Ed
Female,34,Agra,Student,'More than 8 hours',Unhealthy,BHM
Female,31,Vasai-Virar,Student,'5-6 hours',Moderate,BHM
Male,19,Meerut,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,19,Agra,Student,'5-6 hours',Healthy,'Class 12'
Male,29,Kalyan,Student,'Less than 5 hours',Unhealthy,BCA
Male,31,Kalyan,Student,'Less than 5 hours',Moderate,BCA
Male,27,Rajkot,Student,'Less than 5 hours',Moderate,B.Ed
Female,32,Thane,Student,'Less than 5 hours',Healthy,MBBS
Female,20,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,30,Kanpur,Student,'7-8 hours',Moderate,B.Ed
Female,25,Lucknow,Student,'More than 8 hours',Moderate,B.Ed
Male,19,Hyderabad,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,20,Chennai,Student,'5-6 hours',Moderate,'Class 12'
Male,21,Indore,Student,'More than 8 hours',Healthy,M.Com
Male,18,Pune,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,28,Lucknow,Student,'7-8 hours',Unhealthy,M.Ed
Female,27,Hyderabad,Student,'More than 8 hours',Moderate,B.Com
Male,33,Srinagar,Student,'Less than 5 hours',Moderate,MSc
Female,31,Ludhiana,Student,'Less than 5 hours',Unhealthy,B.Pharm
Male,18,Hyderabad,Student,'5-6 hours',Moderate,'Class 12'
Female,18,Vadodara,Student,'7-8 hours',Unhealthy,'Class 12'
Male,33,Rajkot,Student,'Less than 5 hours',Unhealthy,B.Arch
Male,18,Hyderabad,Student,'7-8 hours',Healthy,'Class 12'
Female,27,Jaipur,Student,'7-8 hours',Healthy,BE
Male,34,Rajkot,Student,'More than 8 hours',Healthy,B.Arch
Male,32,Agra,Student,'5-6 hours',Healthy,B.Ed
Female,27,Jaipur,Student,'5-6 hours',Healthy,B.Tech
Male,23,Bhopal,Student,'5-6 hours',Healthy,B.Tech
Female,25,Jaipur,Student,'5-6 hours',Unhealthy,M.Tech
Male,24,Ludhiana,Student,'5-6 hours',Healthy,BSc
Male,20,Thane,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,18,Vadodara,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,20,Surat,Student,'7-8 hours',Unhealthy,'Class 12'
Male,29,Patna,Student,'7-8 hours',Healthy,B.Pharm
Female,32,Bangalore,Student,'5-6 hours',Healthy,M.Ed
Female,21,Srinagar,Student,'7-8 hours',Unhealthy,MCA
Female,34,Delhi,Student,'5-6 hours',Healthy,B.Tech
Male,19,Nagpur,Student,'More than 8 hours',Healthy,'Class 12'
Female,30,Ahmedabad,Student,'More than 8 hours',Healthy,'Class 12'
Male,25,Patna,Student,'5-6 hours',Unhealthy,PhD
Male,19,Agra,Student,'More than 8 hours',Unhealthy,'Class 12'
Female,22,Chennai,Student,'Less than 5 hours',Moderate,BCA
Female,23,Kalyan,Student,'5-6 hours',Healthy,B.Arch
Male,22,Ahmedabad,Student,'7-8 hours',Moderate,MCA
Male,30,Delhi,Student,'7-8 hours',Moderate,LLB
Female,21,Thane,Student,'5-6 hours',Moderate,BBA
Male,26,Kolkata,Student,'7-8 hours',Moderate,M.Pharm
Female,20,Delhi,Student,'More than 8 hours',Unhealthy,'Class 12'
Male,21,Thane,Student,'7-8 hours',Moderate,BA
Male,29,Kolkata,Student,'Less than 5 hours',Moderate,PhD
Female,27,Ludhiana,Student,'More than 8 hours',Moderate,B.Arch
Female,20,Ludhiana,Student,'5-6 hours',Moderate,'Class 12'
Male,27,Varanasi,Student,'More than 8 hours',Moderate,MBBS
Male,20,Indore,Student,'7-8 hours',Healthy,'Class 12'
Female,21,Jaipur,Student,'Less than 5 hours',Moderate,BHM
Male,26,Rajkot,Student,'7-8 hours',Unhealthy,BCA
Male,28,Srinagar,Student,'5-6 hours',Moderate,B.Com
Male,29,Kalyan,Student,'5-6 hours',Moderate,LLB
Male,29,Lucknow,Student,'Less than 5 hours',Unhealthy,BCA
Male,20,Ahmedabad,Student,'Less than 5 hours',Healthy,'Class 12'
Female,28,Meerut,Student,'7-8 hours',Unhealthy,B.Ed
Male,21,Ludhiana,Student,'5-6 hours',Unhealthy,B.Arch
Female,29,Jaipur,Student,'More than 8 hours',Unhealthy,MA
Male,25,Kolkata,Student,'More than 8 hours',Moderate,B.Tech
Male,18,Bhopal,Student,'Less than 5 hours',Healthy,'Class 12'
Female,28,Agra,Student,'7-8 hours',Healthy,BSc
Male,34,Srinagar,Student,'7-8 hours',Healthy,BE
Female,24,Delhi,Student,'7-8 hours',Healthy,BA
Female,19,Vasai-Virar,Student,'Less than 5 hours',Healthy,'Class 12'
Male,23,Jaipur,Student,'Less than 5 hours',Unhealthy,B.Tech
Male,23,Ludhiana,Student,'More than 8 hours',Unhealthy,B.Com
Male,30,Hyderabad,Student,'Less than 5 hours',Unhealthy,LLB
Female,19,Srinagar,Student,'7-8 hours',Moderate,'Class 12'
Female,25,Kalyan,Student,'More than 8 hours',Unhealthy,MBBS
Female,25,Nagpur,Student,'5-6 hours',Healthy,LLM
Female,28,Thane,Student,'Less than 5 hours',Unhealthy,BSc
Male,29,Srinagar,Student,'More than 8 hours',Moderate,B.Pharm
Male,24,Rajkot,Student,'Less than 5 hours',Unhealthy,BBA
Male,24,Hyderabad,Student,'Less than 5 hours',Unhealthy,M.Tech
Female,34,Indore,Student,'5-6 hours',Healthy,M.Tech
Male,21,Surat,Student,'More than 8 hours',Healthy,B.Tech
Female,23,Agra,Student,'5-6 hours',Unhealthy,BSc
Male,31,Kalyan,Student,'Less than 5 hours',Moderate,B.Com
Male,20,Agra,Student,'Less than 5 hours',Moderate,'Class 12'
Male,28,Srinagar,Student,'Less than 5 hours',Unhealthy,LLM
Male,18,Kalyan,Student,'7-8 hours',Healthy,'Class 12'
Male,28,Visakhapatnam,Student,'5-6 hours',Moderate,MCA
Female,34,Kolkata,Student,'Less than 5 hours',Healthy,BHM
Female,25,Visakhapatnam,Student,'Less than 5 hours',Moderate,B.Arch
Male,18,Kalyan,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,24,Delhi,Student,'More than 8 hours',Unhealthy,MBA
Male,20,Patna,Student,'7-8 hours',Moderate,'Class 12'
Male,21,Rajkot,Student,'5-6 hours',Healthy,BSc
Male,19,Kalyan,Student,'5-6 hours',Unhealthy,'Class 12'
Male,22,Meerut,Student,'Less than 5 hours',Unhealthy,B.Tech
Male,21,Jaipur,Student,'5-6 hours',Moderate,MCA
Female,28,Patna,Student,'7-8 hours',Moderate,MBA
Male,25,Vadodara,Student,'More than 8 hours',Healthy,BSc
Male,25,Patna,Student,'More than 8 hours',Unhealthy,B.Ed
Female,24,Kolkata,Student,'7-8 hours',Healthy,BSc
Female,34,Pune,Student,'More than 8 hours',Unhealthy,B.Pharm
Female,22,Jaipur,Student,'More than 8 hours',Healthy,M.Tech
Female,26,Surat,Student,'7-8 hours',Unhealthy,LLM
Female,26,Agra,Student,'Less than 5 hours',Unhealthy,MSc
Male,29,Patna,Student,'Less than 5 hours',Moderate,BSc
Female,28,Vasai-Virar,Student,'7-8 hours',Unhealthy,B.Arch
Male,20,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,18,Agra,Student,'7-8 hours',Healthy,'Class 12'
Female,28,Vadodara,Student,'5-6 hours',Unhealthy,B.Arch
Female,20,Vasai-Virar,Student,'Less than 5 hours',Unhealthy,'Class 12'
Male,27,Agra,Student,'7-8 hours',Healthy,B.Tech
Male,30,Pune,Student,'7-8 hours',Healthy,MCA
Male,30,Pune,Student,'Less than 5 hours',Moderate,B.Ed
Female,21,Visakhapatnam,Student,'Less than 5 hours',Healthy,B.Arch
Female,20,Bangalore,Student,'5-6 hours',Healthy,'Class 12'
Female,34,Patna,Student,'5-6 hours',Moderate,MBBS
Female,27,Lucknow,Student,'7-8 hours',Moderate,M.Com
Female,25,Agra,Student,'More than 8 hours',Moderate,B.Arch
Female,29,Patna,Student,'More than 8 hours',Moderate,B.Pharm
Female,25,Jaipur,Student,'7-8 hours',Unhealthy,MD
Male,28,Delhi,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,27,Varanasi,Student,'Less than 5 hours',Unhealthy,B.Com
Male,20,Kolkata,Student,'Less than 5 hours',Healthy,'Class 12'
Female,25,Kalyan,Student,'Less than 5 hours',Moderate,B.Ed
Male,18,Nagpur,Student,'7-8 hours',Healthy,'Class 12'
Male,32,Hyderabad,Student,'7-8 hours',Unhealthy,B.Tech
Male,20,Hyderabad,Student,'7-8 hours',Moderate,'Class 12'
Male,20,Thane,Student,'Less than 5 hours',Unhealthy,'Class 12'
Female,20,Bangalore,Student,'7-8 hours',Unhealthy,'Class 12'
Female,27,Chennai,Student,'5-6 hours',Healthy,M.Tech
Male,22,Kanpur,Student,'5-6 hours',Healthy,M.Tech
Male,18,Kolkata,Student,'7-8 hours',Unhealthy,'Class 12'
Male,31,Pune,Student,'5-6 hours',Healthy,M.Ed
Female,31,Jaipur,Student,'5-6 hours',Moderate,MSc
Male,20,Bhopal,Student,'More than 8 hours',Healthy,'Class 12'
Male,20,Bangalore,Student,'5-6 hours',Unhealthy,'Class 12'
Male,23,Bhopal,Student,'7-8 hours',Healthy,MSc
Male,29,Surat,Student,'Less than 5 hours',Unhealthy,M.Com
Male,26,Chennai,Student,'7-8 hours',Moderate,M.Tech
Female,23,Kolkata,Student,'7-8 hours',Moderate,BBA
Male,25,Delhi,Student,'Less than 5 hours',Moderate,MA
Female,20,Bangalore,Student,'7-8 hours',Healthy,'Class 12'
Female,20,Indore,Student,'Less than 5 hours',Healthy,'Class 12'
Male,27,Kalyan,Student,'5-6 hours',Healthy,B.Ed
Male,20,Ludhiana,Student,'Less than 5 hours',Healthy,'Class 12'
Male,23,Vasai-Virar,Student,'5-6 hours',Unhealthy,B.Com
Male,32,Agra,Student,'More than 8 hours',Unhealthy,MD
Male,25,Agra,Student,'More than 8 hours',Moderate,BHM
Male,32,Ghaziabad,Student,'5-6 hours',Healthy,B.Ed
Male,26,Ghaziabad,Student,'Less than 5 hours',Unhealthy,BSc
Female,21,Srinagar,Student,'More than 8 hours',Unhealthy,MCA
Female,33,Kalyan,Student,'Less than 5 hours',Moderate,BCA
Female,31,Delhi,Student,'5-6 hours',Healthy,MBBS
Male,32,Thane,Student,'Less than 5 hours',Unhealthy,B.Ed
Male,18,Hyderabad,Student,'Less than 5 hours',Moderate,'Class 12'
Female,30,Pune,Student,'Less than 5 hours',Unhealthy,M.Pharm
Male,21,Srinagar,Student,'5-6 hours',Healthy,MSc
Female,29,Kolkata,Student,'5-6 hours',Healthy,BCA
Male,29,Vasai-Virar,Student,'More than 8 hours',Healthy,M.Pharm
Female,27,Hyderabad,Student,'5-6 hours',Healthy,MCA
Male,24,Vadodara,Student,'Less than 5 hours',Healthy,B.Com
Female,24,Visakhapatnam,Student,'7-8 hours',Unhealthy,M.Pharm
Male,34,Pune,Student,'More than 8 hours',Moderate,MBBS
Male,26,Patna,Student,'Less than 5 hours',Healthy,B.Ed
Male,33,Srinagar,Student,'7-8 hours',Moderate,MSc
Female,33,Srinagar,Student,'7-8 hours',Unhealthy,MBA
Male,26,Hyderabad,Student,'More than 8 hours',Unhealthy,BCA
Male,29,Pune,Student,'5-6 hours',Moderate,BHM
Female,28,Bhopal,Student,'7-8 hours',Unhealthy,M.Ed
Male,31,Chennai,Student,'Less than 5 hours',Moderate,MD
Female,34,Jaipur,Student,'5-6 hours',Moderate,BCA
Female,32,Patna,Student,'More than 8 hours',Unhealthy,BCA
Female,25,Ahmedabad,Student,'Less than 5 hours',Healthy,M.Ed
Male,18,Ludhiana,Student,'5-6 hours',Unhealthy,'Class 12'
Male,29,Bhopal,Student,'Less than 5 hours',Moderate,BE
Male,30,Ludhiana,Student,'7-8 hours',Moderate,M.Tech
Female,20,Ludhiana,Student,'7-8 hours',Healthy,'Class 12'
Female,24,Nashik,Student,'More than 8 hours',Unhealthy,MBBS
Female,23,Surat,Student,'7-8 hours',Unhealthy,BSc
Female,21,Kalyan,Student,'7-8 hours',Healthy,MSc
Female,27,Surat,Student,'Less than 5 hours',Healthy,BSc
Female,18,Vadodara,Student,'5-6 hours',Moderate,'Class 12'
Male,27,Rajkot,Student,'5-6 hours',Unhealthy,B.Com
Male,30,Bhopal,Student,'5-6 hours',Unhealthy,'Class 12'
Male,27,Delhi,Student,'More than 8 hours',Healthy,B.Ed
Male,33,Visakhapatnam,Student,'Less than 5 hours',Moderate,B.Ed
Male,27,Srinagar,Student,'Less than 5 hours',Unhealthy,BHM
Male,26,Hyderabad,Student,'Less than 5 hours',Unhealthy,MSc
Male,27,Mumbai,Student,'More than 8 hours',Unhealthy,BA
Male,21,Vadodara,Student,'Less than 5 hours',Healthy,B.Pharm
Male,29,Mumbai,Student,'7-8 hours',Unhealthy,LLM
Male,28,Vadodara,Student,'More than 8 hours',Moderate,BA
Female,32,Ludhiana,Student,'More than 8 hours',Unhealthy,M.Tech
Male,25,Ludhiana,Student,'Less than 5 hours',Unhealthy,B.Com
Male,24,Chennai,Student,'7-8 hours',Unhealthy,M.Com
Female,28,Lucknow,Student,'7-8 hours',Healthy,B.Com
Female,20,Bangalore,Student,'5-6 hours',Moderate,'Class 12'
Female,27,Kalyan,Student,'7-8 hours',Moderate,B.Arch
Male,26,Surat,Student,'Less than 5 hours',Moderate,M.Pharm
Male,19,Kalyan,Student,'More than 8 hours',Moderate,'Class 12'
Male,27,Meerut,Student,'Less than 5 hours',Unhealthy,B.Com
Male,30,Ghaziabad,Student,'7-8 hours',Unhealthy,ME
Male,25,Vasai-Virar,Student,'More than 8 hours',Unhealthy,MSc
Male,31,Hyderabad,Student,'7-8 hours',Healthy,MD
Male,20,Hyderabad,Student,'5-6 hours',Moderate,'Class 12'
Female,20,Thane,Student,'7-8 hours',Healthy,'Class 12'
Female,23,Kalyan,Student,'7-8 hours',Unhealthy,BHM
Male,25,Kolkata,Student,'5-6 hours',Unhealthy,B.Com
Male,29,Bhopal,Student,'7-8 hours',Moderate,MD
Male,24,Agra,Student,'Less than 5 hours',Unhealthy,B.Pharm
Female,26,Srinagar,Student,'Less than 5 hours',Moderate,B.Com
Female,18,Vasai-Virar,Student,'7-8 hours',Moderate,'Class 12'
Male,28,Indore,Student,'Less than 5 hours',Moderate,LLB
Female,18,Kolkata,Student,'More than 8 hours',Healthy,'Class 12'
Female,33,Thane,Student,'Less than 5 hours',Unhealthy,MSc
Male,18,Vasai-Virar,Student,'7-8 hours',Unhealthy,'Class 12'
Female,22,Nagpur,Student,'More than 8 hours',Moderate,BCA
Male,20,Faridabad,Student,'5-6 hours',Healthy,'Class 12'
Female,34,Hyderabad,Student,'More than 8 hours',Healthy,B.Ed
Male,26,Ahmedabad,Student,'5-6 hours',Unhealthy,B.Arch
Male,31,Srinagar,Student,'Less than 5 hours',Moderate,LLB
Male,22,Lucknow,Student,'More than 8 hours',Unhealthy,BCA
Female,25,Vasai-Virar,Student,'7-8 hours',Unhealthy,B.Ed
Male,29,Agra,Student,'7-8 hours',Unhealthy,M.Com
Male,21,Nashik,Student,'Less than 5 hours',Unhealthy,B.Tech
Female,25,Agra,Student,'Less than 5 hours',Healthy,B.Tech
Male,20,Srinagar,Student,'5-6 hours',Moderate,'Class 12'
Male,30,Rajkot,Student,'Less than 5 hours',Unhealthy,PhD
Female,22,Indore,Student,'7-8 hours',Moderate,B.Arch
Male,31,Delhi,Student,'More than 8 hours',Unhealthy,M.Ed
Female,24,Visakhapatnam,Student,'5-6 hours',Healthy,B.Tech
